ID,Name,Cost,Type,Race,Rarity,Attack,Health,Tribe,Keywords,Card Text,Flavor Text,Collectible,Set,Has Starforge,Starforge Text
lum_s21,DIVINE CONVERGENCE,5,SPELL,LUMINAR,EPIC,,,,,"Trigger ALL friendly ILLUMINATE effects three times. For the rest of this turn, whenever you heal, trigger all ILLUMINATE effects an additional time.",Triple ILLUMINATE across your entire board. Then every heal afterward adds ANOTHER full round. Four ILLUMINATE minions? TWELVE immediate triggers. Then every subsequent heal adds FOUR more. The board goes SUPERNOVA.,true,CORE,NO,
lum_m31,ARCHON\,8,MINION,LUMINAR,EPIC,6,8,,BARRIER; GUARDIAN; ILLUMINATE,"STARFORGE -- After healing 30 Health: Transform into ARCHON ASCENDANT -- 12/12, BARRIER, GUARDIAN, DRAIN. ILLUMINATE: Fully heal your Hero. Your healing effects deal equal damage to a random enemy.",Chosen by the Archon. A 6/8 BARRIER GUARDIAN that grows +3/+3 per heal and gains DRAIN. After one heal it\,true,CORE,YES,
lum_m32,"SOLARIUS, THE UNDYING LIGHT",9,MINION,LUMINAR,LEGENDARY,6,10,,BARRIER; DRAIN,"STARFORGE -- After healing 50 total Health: Transform into SOLARIUS ETERNAL -- 10/15, BARRIER, DRAIN, GUARDIAN. End of Turn: Fully heal your Hero and all friendly minions. Your Hero is immune during your opponent\",The light doesn\,true,CORE,YES,
lum_m33,DAWN\,7,MINION,LUMINAR,LEGENDARY,5,5,,DEPLOY,STARFORGED -- 9/9. Gains enhanced abilities and BARRIER.,She saw the end. Then she REWROTE it. Free hero power. Five health per tap. Double ILLUMINATE permanently. The Luminar\,true,CORE,YES,
lum_m34,THE SOLAR ENGINE,6,MINION,LUMINAR,LEGENDARY,0,12,ELEMENTAL,,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,Auto-heals you. Then CONVERTS every point of healing into end-of-turn damage. Healed 8 this turn? Eight to a random enemy. The Luminar built a machine that turns KINDNESS into VIOLENCE.,true,CORE,YES,
lum_m35,SAINT ELYSIA THE MARTYR,4,MINION,LUMINAR,LEGENDARY,3,5,,ILLUMINATE; LAST_WORDS,STARFORGED -- 7/9. Gains enhanced abilities and BARRIER.,Alive: every heal buffs your ENTIRE board. Dead: every heal STILL buffs your entire board. PERMANENTLY. Kill her and the effect lasts FOREVER. Leave her and she does it through ILLUMINATE. There is no winning move against the Saint.,true,CORE,YES,
lum_s22,THE FINAL DAWN,10,SPELL,LUMINAR,LEGENDARY,,,,BARRIER,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,Full heal. Thirty damage to everything. Triple ILLUMINATE across your entire board. BARRIER on everyone. One spell. The Luminar rose for the LAST TIME. And they brought EVERYTHING.,true,CORE,YES,
pyr_m1,Ember Imp,1,MINION,PYROCLAST,COMMON,2,1,ELEMENTAL,LAST_WORDS,Last Words: Deal 1 damage to all enemies.,Small. Angry. Literally on fire. The Pyroclast bred these as pets. The pets keep burning down the kennel. Nobody is surprised.,true,CORE,NO,
pyr_m2,Cinder Sprite,1,MINION,PYROCLAST,COMMON,1,2,ELEMENTAL,DEPLOY,DEPLOY: Deal 1 damage to the enemy Hero.,It just wants to say hi. WITH FIRE. The Pyroclast definition of a handshake is first-degree burns.,true,CORE,NO,
pyr_s1,Flamelick,1,SPELL,PYROCLAST,COMMON,,,,,Deal 2 damage to the enemy Hero.,Just a taste. Of FIRE. One mana. Two to the face. The Pyroclast appetizer. The main course is ALSO fire.,true,CORE,NO,
pyr_m3,Firestarter,1,MINION,PYROCLAST,COMMON,1,1,ELEMENTAL,BLITZ; LAST_WORDS,BLITZ. Last Words: Deal 1 damage to the enemy Hero.,Born burning. Dies burning. The tiny window between those events is spent hitting your opponent\,true,CORE,NO,
pyr_s2,Ignite,1,SPELL,PYROCLAST,COMMON,,,,,"Deal 1 damage to a minion. If it dies, deal 3 damage to the enemy Hero.",One spark starts the inferno. Snipe a 1-health minion and the fire JUMPS to face for 3. The Pyroclast call this \,true,CORE,NO,
pyr_m4,Ashwalker,2,MINION,PYROCLAST,COMMON,3,2,,LAST_WORDS,Last Words: Deal 2 damage to the enemy Hero.,"Walks through ash. Creates MORE ash. Every time it dies, two damage hits face. The Pyroclast don\",true,CORE,NO,
pyr_m5,Magma Hound,2,MINION,PYROCLAST,COMMON,2,3,ELEMENTAL,SWIFT,SWIFT.,Good boy. HOT boy. VERY hot boy. Fetch? No. SIT? No. BURN THINGS? YES. The Pyroclast\,true,CORE,NO,
pyr_s3,Searing Touch,2,SPELL,PYROCLAST,COMMON,,,,,"Deal 3 damage to a minion. If it has BARRIER, destroy the BARRIER and deal 3 anyway.",Reach out and torch someone. BARRIER? The Pyroclast don\,true,CORE,NO,
pyr_m6,Fire Cultist,2,MINION,PYROCLAST,COMMON,2,2,,DEPLOY,"DEPLOY: Deal 1 damage to ALL characters. (Yes, including your own.)",Doesn\,true,CORE,NO,
pyr_s4,Pyro Bolt,2,SPELL,PYROCLAST,COMMON,,,,,Deal 3 damage to the enemy Hero.,Point. Click. Incinerate. Three to face for two mana. The Pyroclast designed this spell in committee. The committee was on fire.,true,CORE,NO,
pyr_m7,Lava Lurker,3,MINION,PYROCLAST,COMMON,3,3,ELEMENTAL,LAST_WORDS,Last Words: Deal 2 damage to the minion that killed this.,Kill it. Go ahead. It explodes on whatever killed it. The Pyroclast designed it to punish trading. It punishes EVERYTHING.,true,CORE,NO,
pyr_m8,Scorched Fanatic,3,MINION,PYROCLAST,COMMON,4,2,,LAST_WORDS,Last Words: Deal 3 damage to the enemy Hero.,His will is fire. His body is temporary. Three damage to face when he dies. The Pyroclast consider him a HERO. He\,true,CORE,NO,
pyr_s5,Flame Geyser,3,SPELL,PYROCLAST,COMMON,,,,,Deal 3 damage to a minion. Summon a 2/1 Ember Elemental with Last Words: Deal 1 damage to all enemies.,Kills something. Leaves a flaming present behind. The present has Last Words. The gift that keeps on burning.,true,CORE,NO,
pyr_m9,Volcanic Shard,3,MINION,PYROCLAST,COMMON,2,4,ELEMENTAL,DEPLOY,DEPLOY: Deal 3 damage split randomly among all enemies.,LAVA shrapnel. Three hits. Random targets. The Pyroclast don\,true,CORE,NO,
pyr_s6,Fuel the Flames,3,SPELL,PYROCLAST,COMMON,,,,,Your Last Words effects deal 2 extra damage this turn. Draw a card.,More fuel. MORE. MOOORE. Every Last Words this turn hits 2 harder. Plus a card. The Pyroclast\,true,CORE,NO,
pyr_m10,Charred Berserker,3,MINION,PYROCLAST,COMMON,5,1,,SWIFT; LAST_WORDS,SWIFT. Last Words: Deal 2 damage to all enemies.,5/1 with SWIFT. It hits for 5 immediately. Dies to a sneeze. dies for 2 to everything. The Pyroclast kamikaze lifestyle.,true,CORE,NO,
pyr_m11,Inferno Caller,4,MINION,PYROCLAST,COMMON,4,3,,DEPLOY,DEPLOY: Deal 2 damage to two random enemies.,Calls fire. Fire picks up EVERY time. Four damage spread across two targets. The Pyroclast phone network has one ringtone: screaming.,true,CORE,NO,
pyr_m12,Blazing Chariot,4,MINION,PYROCLAST,COMMON,4,4,ELEMENTAL,BLITZ; LAST_WORDS,BLITZ. Last Words: Deal 2 damage to the enemy Hero.,Doesn\,true,CORE,NO,
pyr_s7,Wall of Flame,4,SPELL,PYROCLAST,COMMON,,,,,Deal 3 damage to all enemies.,Some people just want to watch everything burn. The Pyroclast ARE those people. Three to everything. No survivors. No apologies.,true,CORE,NO,
pyr_s8,Eruption,4,SPELL,PYROCLAST,COMMON,,,,,Deal 5 damage to a minion. Deal 2 damage to all other enemy minions.,Target goes down. Everything nearby catches fire. Collateral damage isn\,true,CORE,NO,
pyr_m13,Magma Giant,5,MINION,PYROCLAST,COMMON,5,5,ELEMENTAL,LAST_WORDS,Last Words: Deal 3 damage to the enemy Hero.,Five tons of angry lava. Three damage to face when it dies. The Pyroclast don\,true,CORE,NO,
pyr_s9,Pyroclastic Flow,5,SPELL,PYROCLAST,COMMON,,,,,Deal 4 damage to all enemy minions.,No escape. No survivors. No refunds. The Pyroclast don\,true,CORE,NO,
pyr_m14,Furnace Fiend,5,MINION,PYROCLAST,COMMON,4,4,ELEMENTAL,,"Whenever ANY minion dies, deal 1 damage to the enemy Hero. Gains +1/+0 for each minion that died this game.",Feeds on death. Every corpse is fuel. Every funeral is a Pyroclast celebration. It\,true,CORE,NO,
pyr_s10,Rain of Fire,5,SPELL,PYROCLAST,COMMON,,,,,Deal 1 damage to all enemies. Repeat for each friendly minion that died this turn.,Three minions died this turn? Three volleys. Everything gets hit three times. The Pyroclast don\,true,CORE,NO,
pyr_m15,Infernal Juggernaut,6,MINION,PYROCLAST,COMMON,6,5,ELEMENTAL,SWIFT; LAST_WORDS,SWIFT. Last Words: Deal 3 damage to all enemies.,HE is the catastrophe. 6/5 SWIFT that hits immediately. dies for 3 to everything. The Pyroclast\,true,CORE,NO,
pyr_s11,Hellfire Breath,6,SPELL,PYROCLAST,COMMON,,,,,Deal 5 damage to all characters. (Yes. ALL. Including yours.),Fair? No. Fun? ABSOLUTELY. Five to everything. Your face too. The Pyroclast don\,true,CORE,NO,
pyr_m16,Ashen Colossus,7,MINION,PYROCLAST,COMMON,7,7,ELEMENTAL,LAST_WORDS,Last Words: Deal 4 damage to all enemies.,"When it falls, civilizations end. When it dies, four damage hits everything on the other side. The Pyroclast built a 7/7 extinction event.",true,CORE,NO,
pyr_s12,Doomsday Meteor,7,SPELL,PYROCLAST,COMMON,,,,,Deal 8 damage to a minion and 4 damage to all other enemies.,Extinction-level event in card form. The primary target gets obliterated. Everything else burns. The Pyroclast submitted this to peer review. The peers are dead.,true,CORE,NO,
pyr_m17,Kindling,1,MINION,PYROCLAST,COMMON,1,1,ELEMENTAL,LAST_WORDS,LAST WORDS: Deal 2 damage to the enemy Hero.,Born to die. And burn. One mana. Two face damage on death. The Pyroclast\,true,CORE,NO,
pyr_st1,Ash Pit,2,STRUCTURE,PYROCLAST,COMMON,,,,,"Whenever a friendly minion dies, deal 1 damage to the enemy Hero.",Everything returns to ash. Ash returns to YOUR FACE. Every single death pings face for 1. Seven minions die? Seven damage. The Pit COUNTS.,true,CORE,NO,
pyr_m18,Flamecaller Disciple,3,MINION,PYROCLAST,RARE,3,3,,,Your Last Words effects deal 2 extra damage.,Teacher says always add more fire. PERMANENTLY. Every Last Words on every minion hits 2 harder while she\,true,CORE,NO,
pyr_s13,Volcanic Ritual,4,SPELL,PYROCLAST,RARE,,,,,Destroy a friendly minion. Deal damage equal to its Attack to all enemies.,Sacrifice accepted. EXPLOSIVELY. Kill your 5/5? Five to everything on the other side. The Pyroclast worship through detonation.,true,CORE,NO,
pyr_m19,Inferno Engine,5,MINION,PYROCLAST,RARE,4,5,MECH,,"Whenever a friendly minion with Last Words dies, summon a 3/2 Flame Elemental with Last Words: Deal 2 damage to the enemy Hero.",The fire never ends. It just changes SHAPE. Last Words minion dies? A replacement spawns with MORE Last Words. The engine runs on death.,true,CORE,NO,
pyr_m20,Pyromaniac,2,MINION,PYROCLAST,RARE,2,3,,,"Whenever you deal damage to the enemy Hero with a spell or Last Words, gain +1/+1.",His hobby is arson. His CAREER is arson. Every face damage makes him bigger. Pyroclast burn spells feed him. He\,true,CORE,NO,
pyr_s14,Backdraft,3,SPELL,PYROCLAST,RARE,,,,,"Deal 4 damage to a minion. If it dies, deal 4 damage to the enemy Hero.",Knock knock. Who\,true,CORE,NO,
pyr_m21,Living Bomb,3,MINION,PYROCLAST,RARE,0,5,,GUARDIAN; LAST_WORDS,GUARDIAN. Last Words: Deal 4 damage to ALL characters. (Yes. Everyone. Including this.),"PLEASE hit me. Actually, PLEASE. It\",true,CORE,NO,
pyr_s15,Cinder Storm,5,SPELL,PYROCLAST,RARE,,,,,Deal 8 damage randomly split among all enemies.,Eight fireballs enter. Random targets. Nobody leaves unburnt. The Pyroclast don\,true,CORE,NO,
pyr_st2,Forge of Ignaros,4,STRUCTURE,PYROCLAST,RARE,,,,,Start of Turn: Deal 2 damage to the enemy Hero. Your Last Words effects also deal their damage to the enemy Hero.,It forges swords out of hatred. And fire. Two passive face damage per turn AND all Last Words redirected to face. The Pyroclast\,true,CORE,NO,
pyr_m22,Kamikaze Construct,4,MINION,PYROCLAST,RARE,7,1,,BLITZ; LAST_WORDS,BLITZ. Last Words: Deal 3 damage to all enemies.,First mission. Last mission. SAME mission. 7/1 BLITZ hits for 7 immediately. Dies to a breeze. dies for 3 to everything. WORTH IT.,true,CORE,NO,
pyr_s16,Smoldering Remains,2,SPELL,PYROCLAST,RARE,,,,,Summon all friendly minions with Last Words that died this turn. They die again at end of turn. (Last Words triggers again.),"They come back. Briefly. VIOLENTLY. Die, come back, die AGAIN. Double Last Words triggers. The Pyroclast invented the encore of DEATH.",true,CORE,NO,
pyr_m23,Firestorm Drake,6,MINION,PYROCLAST,RARE,5,5,ELEMENTAL,SWIFT; DEPLOY,"SWIFT. DEPLOY: Deal 3 damage to a minion. If it dies, deal excess damage to the enemy Hero.",Breathes fire. Eats fire. IS fire. Overkill damage GOES TO FACE. Kill a 1-health minion? 2 to face. The Pyroclast\,true,CORE,NO,
pyr_s17,Volcanic Heart,4,SPELL,PYROCLAST,RARE,,,,,Give a minion Last Words: Deal damage equal to this minion\,Strap a bomb onto ANYTHING. Your 7/7 now dies for 7 to everything. The Pyroclast don\,true,CORE,NO,
pyr_m24,Emberstrike Assassin,3,MINION,PYROCLAST,RARE,4,1,,CLOAK; LAST_WORDS,CLOAK. Last Words: Deal 3 damage to the enemy Hero.,You won\,true,CORE,NO,
pyr_s18,Molten Armor,3,SPELL,PYROCLAST,RARE,,,,,Give a minion +2/+3 and Last Words: Deal 3 damage to the minion that killed this.,WARNING: Do NOT hug the wearer. Stats AND a revenge bomb. Kill the minion and the killer takes 3. The Pyroclast idea of \,true,CORE,NO,
pyr_st3,Infernal Pact,5,STRUCTURE,PYROCLAST,RARE,,,,,"Whenever you deal damage to the enemy Hero on your turn, deal 1 additional damage. (Stacks with each instance.)",Sign here. In fire. WITH fire. Every face hit adds +1. Three separate face damage events? Three EXTRA damage. The Pyroclast\,true,CORE,NO,
pyr_m25,Scorchborn Twins,4,MINION,PYROCLAST,RARE,3,2,ELEMENTAL,DEPLOY; LAST_WORDS,DEPLOY: Summon a 3/2 copy with Last Words: Deal 2 damage to the enemy Hero. Last Words: Deal 2 damage to the enemy Hero.,Two for one. Both on fire. Both Last Words for 2 to face. Kill one? Two damage. Kill both? FOUR damage. Leave them alive? They hit for 6. The Pyroclast LOVE twins.,true,CORE,NO,
pyr_s19,Burnout,3,SPELL,PYROCLAST,RARE,,,,,Deal damage to the enemy Hero equal to the number of friendly minions that died this game. (Max 10.),Every dead minion counted. Every sacrifice tallied. Turn 8 after ten deaths? TEN to face for THREE mana. The Pyroclast keep a body count. It becomes a FIREBALL.,true,CORE,NO,
pyr_s20,Flashfire,2,SPELL,PYROCLAST,RARE,,,,,"Deal 2 damage to the enemy Hero. If you dealt damage to the enemy Hero already this turn, deal 4 instead.","First burn of the turn? Two damage. SECOND burn? FOUR. The Pyroclast reward momentum. Burn once, burn HARDER.",true,CORE,NO,
pyr_s21,Magma Rebirth,4,SPELL,PYROCLAST,RARE,,,,,Destroy a friendly Elemental. Summon a random Elemental that costs (2) more from your deck. Give it Last Words: Deal 3 damage to the enemy Hero.,Kill a 2-drop. Get a 4-drop. WITH Last Words. Pyroclast evolution: sacrifice the small fire. Get a BIGGER fire.,true,CORE,NO,
pyr_m26,Pyroclast Warchief,5,MINION,PYROCLAST,RARE,4,5,,,"Your minions with Last Words have +2 Attack. Whenever a friendly minion dies, deal 1 damage to the enemy Hero.",Buffs every bomb. Pings face every time one goes off. The Pyroclast\,true,CORE,NO,
pyr_s22,CHAIN DETONATION,3,SPELL,PYROCLAST,EPIC,,,,,Destroy a friendly minion. Trigger its Last Words. Then trigger the Last Words of every other friendly minion with Last Words.,Kill one bomb. It explodes. Every other bomb on your board ALSO explodes. Four Last Words minions? One sacrifice triggers FIVE explosions. The Pyroclast invented the chain reaction and they are NOT sorry. Three mana. Total board detonation.,true,CORE,NO,
pyr_m27,LIVING INFERNO,4,MINION,PYROCLAST,EPIC,3,3,ELEMENTAL,LAST_WORDS,Last Words: Deal damage to all enemies equal to the total Last Words damage you\,It remembers every burn. Every Last Words trigger this entire game. Dealt 6 Last Words damage so far? It dies for 6 to everything. The fire has a MEMORY and the memory is ANGRY. The Pyroclast\,true,CORE,NO,
pyr_s23,SUPERNOVA,6,SPELL,PYROCLAST,EPIC,,,,,Destroy ALL minions. Deal 5 damage to the enemy Hero. Trigger all friendly Last Words effects.,"Everything dies. But YOUR minions Last Words first, dealing their death damage. Then every destroyed minion deals 2 to face. Seven minions total? All dies fire, then FOURTEEN to face. The Pyroclast\",true,CORE,NO,
pyr_m28,PYROCLAST AVATAR,5,MINION,PYROCLAST,EPIC,4,4,ELEMENTAL,LAST_WORDS; DEPLOY,DEPLOY: Give ALL friendly minions Last Words: Deal 2 damage to the enemy Hero. Last Words: Deal 4 damage to the enemy Hero.,Everything on your board is now a bomb. Your 1/1 tokens? Bombs. Your GUARDIAN? A bomb. ALL of them Last Words for 2 to face. The Avatar itself hits for 4. The Pyroclast don\,true,CORE,NO,
pyr_m29,DOOMFIRE SENTINEL,7,MINION,PYROCLAST,EPIC,6,6,ELEMENTAL,BLITZ,"BLITZ. Whenever this attacks and kills a minion, deal its Attack as damage to the enemy Hero. Last Words: Deal damage to all enemies equal to the number of minions that died this game.",Kills a 5/5? Five to face. Last Words scales with every death this game. Ten minions died? dies for TEN. The Pyroclast\,true,CORE,NO,
pyr_m30,PHOENIX ETERNUS,6,MINION,PYROCLAST,LEGENDARY,5,5,ELEMENTAL,BARRIER; LAST_WORDS,"STARFORGE -- After dying 5 times: Transform into THE IMMORTAL PHOENIX -- 12/10, BARRIER, SWIFT. LAST WORDS: Return to play with full Health and +3/+3. Deal 5 damage to all enemies. Costs (0).",Death is not the end. It\,true,CORE,YES,
pyr_m31,"ASHYR, THE WORLD BURNER",8,MINION,PYROCLAST,LEGENDARY,6,6,,DEPLOY; LAST_WORDS,STARFORGED -- 10/10. Gains enhanced abilities and BARRIER.,The Pyroclast had one rule: burn everything. Ashyr added a second: burn it AGAIN. Three damage on entry. Five on Last Words. Two to face every turn. She doesn\,true,CORE,YES,
pyr_m32,MAGMA TYRANT,7,MINION,PYROCLAST,LEGENDARY,7,6,ELEMENTAL,LAST_WORDS,"STARFORGE -- After dealing 30 Last Words damage: Transform into MAGMA EMPEROR -- 10/10, BARRIER. When ANY minion dies, deal 3 damage to all enemies. Last Words: Deal 8 damage to all enemies.",He doesn\,true,CORE,YES,
pyr_m33,GRAND INCINERATOR VOLK,5,MINION,PYROCLAST,LEGENDARY,3,4,,DEPLOY,STARFORGED -- 7/8. Gains enhanced abilities and BARRIER.,The Pyroclast\,true,CORE,YES,
pyr_s24,THE FINAL ERUPTION,10,SPELL,PYROCLAST,LEGENDARY,,,,,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,Three waves. Fifteen damage. To EVERYTHING. Your face too. Their face too. Every minion on both sides: DEAD. The Pyroclast\,true,CORE,YES,
voi_m1,Voidborn Wisp,1,MINION,VOIDBORN,COMMON,1,2,VOID,DEPLOY,DEPLOY: Look at the top 2 cards of your opponent\,Tiny. Hungry. It peers into your future and EATS the part it doesn\,true,CORE,NO,
voi_s1,Null Shard,1,SPELL,VOIDBORN,COMMON,,,,,Deal 1 damage. The target\,Small cut. Big loss. One damage to the body. One card to the abyss. The Voidborn exchange rate is BRUTAL.,true,CORE,NO,
voi_m2,Shadow Feeder,1,MINION,VOIDBORN,COMMON,2,1,VOID,,Gains +1/+1 whenever your opponent loses a card from any zone.,Your opponent\,true,CORE,NO,
voi_s2,Entropic Touch,1,SPELL,VOIDBORN,COMMON,,,,,A random card in your opponent\,Everything costs more near the Voidborn. Their 5-drop is now a 7-drop. Their plan just got TWO turns slower. You got a card. Fair.,true,CORE,NO,
voi_s3,Whispers of Nothing,1,SPELL,VOIDBORN,COMMON,,,,,Your opponent\,The Void whispers. Their wallet SCREAMS. That finisher they\,true,CORE,NO,
voi_m3,Voidborn Stalker,2,MINION,VOIDBORN,COMMON,3,2,VOID,CLOAK,CLOAK.,You can\,true,CORE,NO,
voi_s4,Mind Fracture,2,SPELL,VOIDBORN,COMMON,,,,,Your opponent discards the highest-cost card in their hand.,Their best card. Gone. FOREVER. The Voidborn don\,true,CORE,NO,
voi_m4,Rift Crawler,2,MINION,VOIDBORN,COMMON,2,3,VOID,DEPLOY,DEPLOY: Your opponent\,Crawls between dimensions. Taxes your opponent\,true,CORE,NO,
voi_s5,Void Drain,2,SPELL,VOIDBORN,COMMON,,,,,Deal 2 damage. BANISH the target if it dies. (BANISHed cards can\,Not just dead. ERASED. No graveyard. No resurrection. No memory. The Voidborn definition of \,true,CORE,NO,
voi_m5,Entropy Agent,2,MINION,VOIDBORN,COMMON,2,2,,DEPLOY,DEPLOY: Your opponent reveals their entire hand.,Knowledge is power. THEIR knowledge is YOUR power. He sees every card. He tells you EVERYTHING. Voidborn intelligence is thorough.,true,CORE,NO,
voi_m6,Abyssal Lurker,3,MINION,VOIDBORN,COMMON,3,4,VOID,,"After your opponent plays a card, gain +1 Attack.",Watches. Waits. Grows. Every card your opponent plays makes it angrier. By Turn 8 it\,true,CORE,NO,
voi_m7,Thought Shredder,3,MINION,VOIDBORN,COMMON,2,3,,DEPLOY,DEPLOY: Your opponent discards a random card. Draw a card.,They lose one. You GAIN one. Net swing: two cards. The Voidborn call this \,true,CORE,NO,
voi_s6,Nullify,3,SPELL,VOIDBORN,COMMON,,,,BANISH,BANISH an enemy minion with 3 or less Attack.,It was never here. Check the records. There ARE no records. The Voidborn are very thorough with their un-filing.,true,CORE,NO,
